num,text,timestamp,label,clean_text,tokens,processed_tokens,processed_text,sentiment_polarity
3541,"Today, Whole Foods is donating 5% of all sales to a special Colorado flood relief fund. It is a great day to grocery shop at Whole Foods.",1970-01-01 00:00:00.000041543,1,today whole foods is donating  of all sales to a special colorado flood relief fund it is a great day to grocery shop at whole foods,"['today', 'whole', 'foods', 'is', 'donating', 'of', 'all', 'sales', 'to', 'a', 'special', 'colorado', 'flood', 'relief', 'fund', 'it', 'is', 'a', 'great', 'day', 'to', 'grocery', 'shop', 'at', 'whole', 'foods']","['today', 'whole', 'food', 'donat', 'sale', 'special', 'colorado', 'flood', 'relief', 'fund', 'great', 'day', 'groceri', 'shop', 'whole', 'food']",today whole food donat sale special colorado flood relief fund great day groceri shop whole food,0.3892857142857143
3544,"Outdoor happy hour, live music, food trucks, drive-in movie (Grease!) = The Ultimate Dining Event benefitting CO flood relief @ historic...",1970-01-01 00:00:00.000041543,1,outdoor happy hour live music food trucks drivein movie grease  the ultimate dining event benefitting co flood relief  historic,"['outdoor', 'happy', 'hour', 'live', 'music', 'food', 'trucks', 'drivein', 'movie', 'grease', 'the', 'ultimate', 'dining', 'event', 'benefitting', 'co', 'flood', 'relief', 'historic']","['outdoor', 'happi', 'hour', 'live', 'music', 'food', 'truck', 'drivein', 'movi', 'greas', 'ultim', 'dine', 'event', 'benefit', 'co', 'flood', 'relief', 'histor']",outdoor happi hour live music food truck drivein movi greas ultim dine event benefit co flood relief histor,0.13636363636363635
3546,"Touching morning story: devoted #Weld food bank volunteer loses home in flood, keeps on truckin' http://www.greeleytribune.com/news/8273716-113/smithey-bank-glenn-com …",1970-01-01 00:00:00.000041543,1,touching morning story devoted  food bank volunteer loses home in flood keeps on truckin,"['touching', 'morning', 'story', 'devoted', 'food', 'bank', 'volunteer', 'loses', 'home', 'in', 'flood', 'keeps', 'on', 'truckin']","['touch', 'morn', 'stori', 'devot', 'food', 'bank', 'volunt', 'lose', 'home', 'flood', 'keep', 'truckin']",touch morn stori devot food bank volunt lose home flood keep truckin,0.0
3547,Huge thanks to everyone who came out to our Flood meeting this morning and helped us pack some food for street reach next month! ,1970-01-01 00:00:00.000041543,0,huge thanks to everyone who came out to our flood meeting this morning and helped us pack some food for street reach next month,"['huge', 'thanks', 'to', 'everyone', 'who', 'came', 'out', 'to', 'our', 'flood', 'meeting', 'this', 'morning', 'and', 'helped', 'us', 'pack', 'some', 'food', 'for', 'street', 'reach', 'next', 'month']","['huge', 'thank', 'everyon', 'came', 'flood', 'meet', 'morn', 'help', 'us', 'pack', 'food', 'street', 'reach', 'next', 'month']",huge thank everyon came flood meet morn help us pack food street reach next month,0.20000000000000004
3551,http://www.pinterest.com/pin/71916925273167321/ … Whole foods is donating 5% of their sales to Red Cross for flood disaster here in colorado today only..,1970-01-01 00:00:00.000041543,0,whole foods is donating  of their sales to red cross for flood disaster here in colorado today only,"['whole', 'foods', 'is', 'donating', 'of', 'their', 'sales', 'to', 'red', 'cross', 'for', 'flood', 'disaster', 'here', 'in', 'colorado', 'today', 'only']","['whole', 'food', 'donat', 'sale', 'red', 'cross', 'flood', 'disast', 'colorado', 'today']",whole food donat sale red cross flood disast colorado today,0.06666666666666667
3553,My birthday is next week so all of the free food coupons are starting to flood my email!!!,1970-01-01 00:00:00.000041543,0,my birthday is next week so all of the free food coupons are starting to flood my email,"['my', 'birthday', 'is', 'next', 'week', 'so', 'all', 'of', 'the', 'free', 'food', 'coupons', 'are', 'starting', 'to', 'flood', 'my', 'email']","['birthday', 'next', 'week', 'free', 'food', 'coupon', 'start', 'flood', 'email']",birthday next week free food coupon start flood email,0.2
3557,"Finally a high relief from Flood, Electricity, Food, And last but not least Rain",1970-01-01 00:00:00.000041543,0,finally a high relief from flood electricity food and last but not least rain,"['finally', 'a', 'high', 'relief', 'from', 'flood', 'electricity', 'food', 'and', 'last', 'but', 'not', 'least', 'rain']","['final', 'high', 'relief', 'flood', 'electr', 'food', 'last', 'least', 'rain']",final high relief flood electr food last least rain,-0.034999999999999996
3558,Floods receded in #Laos 4 Southern provinces but food supplies & clean water are urgently needed http://www.vientianetimes.org.la/FreeContent/FreeConten_Food.htm … #floods,1970-01-01 00:00:00.000041543,0,floods receded in   southern provinces but food supplies  clean water are urgently needed,"['floods', 'receded', 'in', 'southern', 'provinces', 'but', 'food', 'supplies', 'clean', 'water', 'are', 'urgently', 'needed']","['flood', 'reced', 'southern', 'provinc', 'food', 'suppli', 'clean', 'water', 'urgent', 'need']",flood reced southern provinc food suppli clean water urgent need,0.18333333333333335
3564,Productivity Commission's report on tariffs to stem the flood of cheap food imports now in the hands of new Fed Govt http://bit.ly/18XSlcj ,1970-01-01 00:00:00.000041543,0,productivity commissions report on tariffs to stem the flood of cheap food imports now in the hands of new fed govt,"['productivity', 'commissions', 'report', 'on', 'tariffs', 'to', 'stem', 'the', 'flood', 'of', 'cheap', 'food', 'imports', 'now', 'in', 'the', 'hands', 'of', 'new', 'fed', 'govt']","['product', 'commiss', 'report', 'tariff', 'stem', 'flood', 'cheap', 'food', 'import', 'hand', 'new', 'fed', 'govt']",product commiss report tariff stem flood cheap food import hand new fed govt,0.2681818181818182
3568,"Why your flood insurance premium may be going up: Food-insurance reform law kicks in, so long to subsidies: http://ow.ly/pcmoE  @pspotts",1970-01-01 00:00:00.000041542,1,why your flood insurance premium may be going up foodinsurance reform law kicks in so long to subsidies,"['why', 'your', 'flood', 'insurance', 'premium', 'may', 'be', 'going', 'up', 'foodinsurance', 'reform', 'law', 'kicks', 'in', 'so', 'long', 'to', 'subsidies']","['flood', 'insur', 'premium', 'may', 'go', 'foodinsur', 'reform', 'law', 'kick', 'long', 'subsidi']",flood insur premium may go foodinsur reform law kick long subsidi,-0.05
3571,=@ShitChester can I flood your timeline with loads of pics of discarded fast food wrappers and vomit stains from Freshers week in Garden Qtr?,1970-01-01 00:00:00.000041542,1,can i flood your timeline with loads of pics of discarded fast food wrappers and vomit stains from freshers week in garden qtr,"['can', 'i', 'flood', 'your', 'timeline', 'with', 'loads', 'of', 'pics', 'of', 'discarded', 'fast', 'food', 'wrappers', 'and', 'vomit', 'stains', 'from', 'freshers', 'week', 'in', 'garden', 'qtr']","['flood', 'timelin', 'load', 'pic', 'discard', 'fast', 'food', 'wrapper', 'vomit', 'stain', 'fresher', 'week', 'garden', 'qtr']",flood timelin load pic discard fast food wrapper vomit stain fresher week garden qtr,0.2
3580,"“@LarimerSquare: Stop by Ocean Prime tomorrow for delicious food and help Colorado Flood Relief!..."" Truffle mac n cheese for a good cause!!",1970-01-01 00:00:00.000041542,1,stop by ocean prime tomorrow for delicious food and help colorado flood relief  truffle mac n cheese for a good cause,"['stop', 'by', 'ocean', 'prime', 'tomorrow', 'for', 'delicious', 'food', 'and', 'help', 'colorado', 'flood', 'relief', 'truffle', 'mac', 'n', 'cheese', 'for', 'a', 'good', 'cause']","['stop', 'ocean', 'prime', 'tomorrow', 'delici', 'food', 'help', 'colorado', 'flood', 'relief', 'truffl', 'mac', 'n', 'chees', 'good', 'caus']",stop ocean prime tomorrow delici food help colorado flood relief truffl mac n chees good caus,0.7
3581,@jmacworldblog: Great job by @kelken8803 speaking about her role in ensuring safe food @Calgarystampede after the floods #ciphi100 #ephw2013,1970-01-01 00:00:00.000041542,1,great job by  speaking about her role in ensuring safe food  after the floods,"['great', 'job', 'by', 'speaking', 'about', 'her', 'role', 'in', 'ensuring', 'safe', 'food', 'after', 'the', 'floods']","['great', 'job', 'speak', 'role', 'ensur', 'safe', 'food', 'flood']",great job speak role ensur safe food flood,0.65
3585,Stop by Ocean Prime tomorrow for delicious food and help Colorado Flood Relief!... http://fb.me/31aZygj9P ,1970-01-01 00:00:00.000041542,1,stop by ocean prime tomorrow for delicious food and help colorado flood relief,"['stop', 'by', 'ocean', 'prime', 'tomorrow', 'for', 'delicious', 'food', 'and', 'help', 'colorado', 'flood', 'relief']","['stop', 'ocean', 'prime', 'tomorrow', 'delici', 'food', 'help', 'colorado', 'flood', 'relief']",stop ocean prime tomorrow delici food help colorado flood relief,0.0
3594,"I'm just not trying to have that jawn get stranded at sea, and all the food go bad and the septic tanks flood like I've been hearing.",1970-01-01 00:00:00.000041542,1,im just not trying to have that jawn get stranded at sea and all the food go bad and the septic tanks flood like ive been hearing,"['im', 'just', 'not', 'trying', 'to', 'have', 'that', 'jawn', 'get', 'stranded', 'at', 'sea', 'and', 'all', 'the', 'food', 'go', 'bad', 'and', 'the', 'septic', 'tanks', 'flood', 'like', 'ive', 'been', 'hearing']","['im', 'tri', 'jawn', 'get', 'strand', 'sea', 'food', 'go', 'bad', 'septic', 'tank', 'flood', 'like', 'ive', 'hear']",im tri jawn get strand sea food go bad septic tank flood like ive hear,-0.6999999999999998
3598,"Again Flood :(
No Electricity No Food
No Battery in Mob :(
RIP SURAT",1970-01-01 00:00:00.000041542,1,"again flood 
no electricity no food
no battery in mob 
rip surat","['again', 'flood', 'no', 'electricity', 'no', 'food', 'no', 'battery', 'in', 'mob', 'rip', 'surat']","['flood', 'electr', 'food', 'batteri', 'mob', 'rip', 'surat']",flood electr food batteri mob rip surat,0.0
3602,#surat Visited Various Flood Effected Area Managed Food Packet Shifted them to safe place @narendramodi @DeshGujaratpic.twitter.com/gn9xvyxUJL,1970-01-01 00:00:00.000041542,0,visited various flood effected area managed food packet shifted them to safe place  twittercomgnxvyxujl,"['visited', 'various', 'flood', 'effected', 'area', 'managed', 'food', 'packet', 'shifted', 'them', 'to', 'safe', 'place', 'twittercomgnxvyxujl']","['visit', 'variou', 'flood', 'effect', 'area', 'manag', 'food', 'packet', 'shift', 'safe', 'place', 'twittercomgnxvyxujl']",visit variou flood effect area manag food packet shift safe place twittercomgnxvyxujl,0.5
3603,"#FunTime: imagine, there was a flood of food, instead of water in surat!
humorous replies expected! ;)",1970-01-01 00:00:00.000041542,0,"imagine there was a flood of food instead of water in surat
humorous replies expected","['imagine', 'there', 'was', 'a', 'flood', 'of', 'food', 'instead', 'of', 'water', 'in', 'surat', 'humorous', 'replies', 'expected']","['imagin', 'flood', 'food', 'instead', 'water', 'surat', 'humor', 'repli', 'expect']",imagin flood food instead water surat humor repli expect,0.0
3611,Folks in flood ravaged areas of CO are needing food....Jesus said as we have done it unto the least of these we... http://fb.me/1KaDtwOYh ,1970-01-01 00:00:00.000041542,1,folks in flood ravaged areas of co are needing food jesus said as we have done it unto the least of these we,"['folks', 'in', 'flood', 'ravaged', 'areas', 'of', 'co', 'are', 'needing', 'food', 'jesus', 'said', 'as', 'we', 'have', 'done', 'it', 'unto', 'the', 'least', 'of', 'these', 'we']","['folk', 'flood', 'ravag', 'area', 'co', 'need', 'food', 'jesu', 'said', 'done', 'unto', 'least']",folk flood ravag area co need food jesu said done unto least,-0.3
3615,"Whole Foods ""Immune Boosters"" section: ODST fighting the Flood @HaloWaypointpic.twitter.com/WgY74PpzDj",1970-01-01 00:00:00.000041542,1,whole foods immune boosters section odst fighting the flood twittercomwgyppzdj,"['whole', 'foods', 'immune', 'boosters', 'section', 'odst', 'fighting', 'the', 'flood', 'twittercomwgyppzdj']","['whole', 'food', 'immun', 'booster', 'section', 'odst', 'fight', 'flood', 'twittercomwgyppzdj']",whole food immun booster section odst fight flood twittercomwgyppzdj,0.2
3617,I'm just finna go sit in the middle of the kitchen flood . Maybe the food will magically get done cooking !,1970-01-01 00:00:00.000041541,1,im just finna go sit in the middle of the kitchen flood  maybe the food will magically get done cooking,"['im', 'just', 'finna', 'go', 'sit', 'in', 'the', 'middle', 'of', 'the', 'kitchen', 'flood', 'maybe', 'the', 'food', 'will', 'magically', 'get', 'done', 'cooking']","['im', 'finna', 'go', 'sit', 'middl', 'kitchen', 'flood', 'mayb', 'food', 'magic', 'get', 'done', 'cook']",im finna go sit middl kitchen flood mayb food magic get done cook,0.5
3618,Did you know many flood victims can get temporary food assistance? Yes. But need to sign up in person thru Fri.  http://bit.ly/15SaXb2 ,1970-01-01 00:00:00.000041541,0,did you know many flood victims can get temporary food assistance yes but need to sign up in person thru fri,"['did', 'you', 'know', 'many', 'flood', 'victims', 'can', 'get', 'temporary', 'food', 'assistance', 'yes', 'but', 'need', 'to', 'sign', 'up', 'in', 'person', 'thru', 'fri']","['know', 'mani', 'flood', 'victim', 'get', 'temporari', 'food', 'assist', 'ye', 'need', 'sign', 'person', 'thru', 'fri']",know mani flood victim get temporari food assist ye need sign person thru fri,-0.07500000000000001
3619,"@ProcterGamble @James_LWilliams You've used ""Flash Food"" in this press release, where I'm pretty sure you meant ""Flash Flood"".",1970-01-01 00:00:00.000041541,0,youve used flash food in this press release where im pretty sure you meant flash flood,"['youve', 'used', 'flash', 'food', 'in', 'this', 'press', 'release', 'where', 'im', 'pretty', 'sure', 'you', 'meant', 'flash', 'flood']","['youv', 'use', 'flash', 'food', 'press', 'releas', 'im', 'pretti', 'sure', 'meant', 'flash', 'flood']",youv use flash food press releas im pretti sure meant flash flood,0.5
3620,"""I love digitzing food - it's about empowerment & inclusion - it lets ppl buy food they want""- Gary Flood @MasterCardNews #2030now",1970-01-01 00:00:00.000041541,0,i love digitzing food  its about empowerment  inclusion  it lets ppl buy food they want gary flood,"['i', 'love', 'digitzing', 'food', 'its', 'about', 'empowerment', 'inclusion', 'it', 'lets', 'ppl', 'buy', 'food', 'they', 'want', 'gary', 'flood']","['love', 'digitz', 'food', 'empower', 'inclus', 'let', 'ppl', 'buy', 'food', 'want', 'gari', 'flood']",love digitz food empower inclus let ppl buy food want gari flood,0.5
3627,"""@RayaTraboulsi: Can I marry this weather? It's so beautiful"" meanwhile kids living in tents rush to save their food from the flood...",1970-01-01 00:00:00.000041541,0,can i marry this weather its so beautiful meanwhile kids living in tents rush to save their food from the flood,"['can', 'i', 'marry', 'this', 'weather', 'its', 'so', 'beautiful', 'meanwhile', 'kids', 'living', 'in', 'tents', 'rush', 'to', 'save', 'their', 'food', 'from', 'the', 'flood']","['marri', 'weather', 'beauti', 'meanwhil', 'kid', 'live', 'tent', 'rush', 'save', 'food', 'flood']",marri weather beauti meanwhil kid live tent rush save food flood,0.13636363636363635
3631,RT @UNICEF_uk: #ClimateChange is having significant effects on global food system. Floods &droughts mean families don’t have enough to eat.,1970-01-01 00:00:00.000041541,0,rt   is having significant effects on global food system floods droughts mean families dont have enough to eat,"['rt', 'is', 'having', 'significant', 'effects', 'on', 'global', 'food', 'system', 'floods', 'droughts', 'mean', 'families', 'dont', 'have', 'enough', 'to', 'eat']","['rt', 'signific', 'effect', 'global', 'food', 'system', 'flood', 'drought', 'mean', 'famili', 'dont', 'enough', 'eat']",rt signific effect global food system flood drought mean famili dont enough eat,-0.10416666666666667
3635,"Help in flood relief efforts by enjoying music and food, Big Easy style, in Loveland.  How simple is that? https://lovelandfloodrelief.eventbrite.com/ ",1970-01-01 00:00:00.000041541,1,help in flood relief efforts by enjoying music and food big easy style in loveland  how simple is that,"['help', 'in', 'flood', 'relief', 'efforts', 'by', 'enjoying', 'music', 'and', 'food', 'big', 'easy', 'style', 'in', 'loveland', 'how', 'simple', 'is', 'that']","['help', 'flood', 'relief', 'effort', 'enjoy', 'music', 'food', 'big', 'easi', 'style', 'loveland', 'simpl']",help flood relief effort enjoy music food big easi style loveland simpl,0.2
3637,Whole Foods Raises Funds Colorado Flood Victims This Thurs. Sept 26 – Shop Colorado Stores and 5% Will Be Donated – Pass it On!,1970-01-01 00:00:00.000041541,0,whole foods raises funds colorado flood victims this thurs sept   shop colorado stores and  will be donated  pass it on,"['whole', 'foods', 'raises', 'funds', 'colorado', 'flood', 'victims', 'this', 'thurs', 'sept', 'shop', 'colorado', 'stores', 'and', 'will', 'be', 'donated', 'pass', 'it', 'on']","['whole', 'food', 'rais', 'fund', 'colorado', 'flood', 'victim', 'thur', 'sept', 'shop', 'colorado', 'store', 'donat', 'pass']",whole food rais fund colorado flood victim thur sept shop colorado store donat pass,0.0625
3639,"food & drinks.Millions $ will flood into PGH & the Pirates can win World Series.No losers here.
GREER:I'm excited King.Playoffs are usually",1970-01-01 00:00:00.000041541,1,"food  drinksmillions  will flood into pgh  the pirates can win world seriesno losers here
greerim excited kingplayoffs are usually","['food', 'drinksmillions', 'will', 'flood', 'into', 'pgh', 'the', 'pirates', 'can', 'win', 'world', 'seriesno', 'losers', 'here', 'greerim', 'excited', 'kingplayoffs', 'are', 'usually']","['food', 'drinksmillion', 'flood', 'pgh', 'pirat', 'win', 'world', 'seriesno', 'loser', 'greerim', 'excit', 'kingplayoff', 'usual']",food drinksmillion flood pgh pirat win world seriesno loser greerim excit kingplayoff usual,0.275
3642,"In Colorado they gave the flood victims food, water , shelter, and a free joint .",1970-01-01 00:00:00.000041541,0,in colorado they gave the flood victims food water  shelter and a free joint,"['in', 'colorado', 'they', 'gave', 'the', 'flood', 'victims', 'food', 'water', 'shelter', 'and', 'a', 'free', 'joint']","['colorado', 'gave', 'flood', 'victim', 'food', 'water', 'shelter', 'free', 'joint']",colorado gave flood victim food water shelter free joint,0.1625
3643,"There's no ""we"" in food, Get the fuck away from me,f Heaven and Earth that gave him to me, The exultation floods me,",1970-01-01 00:00:00.000041541,0,theres no we in food get the fuck away from mef heaven and earth that gave him to me the exultation floods me,"['theres', 'no', 'we', 'in', 'food', 'get', 'the', 'fuck', 'away', 'from', 'mef', 'heaven', 'and', 'earth', 'that', 'gave', 'him', 'to', 'me', 'the', 'exultation', 'floods', 'me']","['there', 'food', 'get', 'fuck', 'away', 'mef', 'heaven', 'earth', 'gave', 'exult', 'flood']",there food get fuck away mef heaven earth gave exult flood,-0.4
3644,#ClimateChange is having significant effects on the global food system. Floods & droughts can mean families don’t have enough to eat.,1970-01-01 00:00:00.000041541,0,is having significant effects on the global food system floods  droughts can mean families dont have enough to eat,"['is', 'having', 'significant', 'effects', 'on', 'the', 'global', 'food', 'system', 'floods', 'droughts', 'can', 'mean', 'families', 'dont', 'have', 'enough', 'to', 'eat']","['signific', 'effect', 'global', 'food', 'system', 'flood', 'drought', 'mean', 'famili', 'dont', 'enough', 'eat']",signific effect global food system flood drought mean famili dont enough eat,-0.10416666666666667
3646,Stealing food aid from flood victims - the latest gang crime reported in Mexico http://bbc.in/16EhhQ6  #NewsfromElsewhere,1970-01-01 00:00:00.000041541,1,stealing food aid from flood victims  the latest gang crime reported in mexico,"['stealing', 'food', 'aid', 'from', 'flood', 'victims', 'the', 'latest', 'gang', 'crime', 'reported', 'in', 'mexico']","['steal', 'food', 'aid', 'flood', 'victim', 'latest', 'gang', 'crime', 'report', 'mexico']",steal food aid flood victim latest gang crime report mexico,0.2125
3647,Eric Okoree lobbies for foreign control of Ghana's food!: saline and or flood tolerant in the face of climate ... http://binged.it/1gVCAkV ,1970-01-01 00:00:00.000041541,1,eric okoree lobbies for foreign control of ghanas food saline and or flood tolerant in the face of climate,"['eric', 'okoree', 'lobbies', 'for', 'foreign', 'control', 'of', 'ghanas', 'food', 'saline', 'and', 'or', 'flood', 'tolerant', 'in', 'the', 'face', 'of', 'climate']","['eric', 'okore', 'lobbi', 'foreign', 'control', 'ghana', 'food', 'salin', 'flood', 'toler', 'face', 'climat']",eric okore lobbi foreign control ghana food salin flood toler face climat,-0.125
3648,I'm hungry i have no food and there's flood outside it's dirty so no,1970-01-01 00:00:00.000041541,1,im hungry i have no food and theres flood outside its dirty so no,"['im', 'hungry', 'i', 'have', 'no', 'food', 'and', 'theres', 'flood', 'outside', 'its', 'dirty', 'so', 'no']","['im', 'hungri', 'food', 'there', 'flood', 'outsid', 'dirti']",im hungri food there flood outsid dirti,0.0
3649,"Would you give up one grande coffee, or one fast food meal to help a flood victim move into an apartment? If 1000 give $5.00 we can.",1970-01-01 00:00:00.000041541,1,would you give up one grande coffee or one fast food meal to help a flood victim move into an apartment if  give  we can,"['would', 'you', 'give', 'up', 'one', 'grande', 'coffee', 'or', 'one', 'fast', 'food', 'meal', 'to', 'help', 'a', 'flood', 'victim', 'move', 'into', 'an', 'apartment', 'if', 'give', 'we', 'can']","['would', 'give', 'one', 'grand', 'coffe', 'one', 'fast', 'food', 'meal', 'help', 'flood', 'victim', 'move', 'apart', 'give']",would give one grand coffe one fast food meal help flood victim move apart give,0.20833333333333334
3650,"Toowoomba man killed in yet another fatal crash
Complaints flood in about Food & Wine Festival
Record searing temps predicted to hit region",1970-01-01 00:00:00.000041541,1,"toowoomba man killed in yet another fatal crash
complaints flood in about food  wine festival
record searing temps predicted to hit region","['toowoomba', 'man', 'killed', 'in', 'yet', 'another', 'fatal', 'crash', 'complaints', 'flood', 'in', 'about', 'food', 'wine', 'festival', 'record', 'searing', 'temps', 'predicted', 'to', 'hit', 'region']","['toowoomba', 'man', 'kill', 'yet', 'anoth', 'fatal', 'crash', 'complaint', 'flood', 'food', 'wine', 'festiv', 'record', 'sear', 'temp', 'predict', 'hit', 'region']",toowoomba man kill yet anoth fatal crash complaint flood food wine festiv record sear temp predict hit region,-0.3
3652,#Surat continue to face heavy rains n sm parts hv been evacuated due to floods. Food prices hv sky rocketed due to heavy demand. #staycalm,1970-01-01 00:00:00.000041541,1,continue to face heavy rains n sm parts hv been evacuated due to floods food prices hv sky rocketed due to heavy demand,"['continue', 'to', 'face', 'heavy', 'rains', 'n', 'sm', 'parts', 'hv', 'been', 'evacuated', 'due', 'to', 'floods', 'food', 'prices', 'hv', 'sky', 'rocketed', 'due', 'to', 'heavy', 'demand']","['continu', 'face', 'heavi', 'rain', 'n', 'sm', 'part', 'hv', 'evacu', 'due', 'flood', 'food', 'price', 'hv', 'sky', 'rocket', 'due', 'heavi', 'demand']",continu face heavi rain n sm part hv evacu due flood food price hv sky rocket due heavi demand,-0.125
3657,"The narcos from Gerrero donated truck loads of food to the ppl from the Gerrero flood, see ppl theres good in every bad person",1970-01-01 00:00:00.000041541,0,the narcos from gerrero donated truck loads of food to the ppl from the gerrero flood see ppl theres good in every bad person,"['the', 'narcos', 'from', 'gerrero', 'donated', 'truck', 'loads', 'of', 'food', 'to', 'the', 'ppl', 'from', 'the', 'gerrero', 'flood', 'see', 'ppl', 'theres', 'good', 'in', 'every', 'bad', 'person']","['narco', 'gerrero', 'donat', 'truck', 'load', 'food', 'ppl', 'gerrero', 'flood', 'see', 'ppl', 'there', 'good', 'everi', 'bad', 'person']",narco gerrero donat truck load food ppl gerrero flood see ppl there good everi bad person,5.551115123125783e-17
3660,Guysssss make sure to bring CANS and MONEY to your homerooms! Cans go to the Larimer County Food Bank and money supports the Flood Relief,1970-01-01 00:00:00.000041541,0,guysssss make sure to bring cans and money to your homerooms cans go to the larimer county food bank and money supports the flood relief,"['guysssss', 'make', 'sure', 'to', 'bring', 'cans', 'and', 'money', 'to', 'your', 'homerooms', 'cans', 'go', 'to', 'the', 'larimer', 'county', 'food', 'bank', 'and', 'money', 'supports', 'the', 'flood', 'relief']","['guysssss', 'make', 'sure', 'bring', 'can', 'money', 'homeroom', 'can', 'go', 'larim', 'counti', 'food', 'bank', 'money', 'support', 'flood', 'relief']",guysssss make sure bring can money homeroom can go larim counti food bank money support flood relief,0.5
3661,"Flood relief doesn't stop at food, clothing, and shelter. Here in Colorado, those in need get some free weed too.... http://fb.me/1CORANXYi ",1970-01-01 00:00:00.000041540,0,flood relief doesnt stop at food clothing and shelter here in colorado those in need get some free weed too,"['flood', 'relief', 'doesnt', 'stop', 'at', 'food', 'clothing', 'and', 'shelter', 'here', 'in', 'colorado', 'those', 'in', 'need', 'get', 'some', 'free', 'weed', 'too']","['flood', 'relief', 'doesnt', 'stop', 'food', 'cloth', 'shelter', 'colorado', 'need', 'get', 'free', 'weed']",flood relief doesnt stop food cloth shelter colorado need get free weed,0.4
3668,Epic dinner @MateoRestaurant to benefit flood relief on Oct 8. 7 courses w/ cocktails + food from Boulder's best chefs. Call 303.443.7766.,1970-01-01 00:00:00.000041540,1,epic dinner  to benefit flood relief on oct   courses w cocktails  food from boulders best chefs call,"['epic', 'dinner', 'to', 'benefit', 'flood', 'relief', 'on', 'oct', 'courses', 'w', 'cocktails', 'food', 'from', 'boulders', 'best', 'chefs', 'call']","['epic', 'dinner', 'benefit', 'flood', 'relief', 'oct', 'cours', 'w', 'cocktail', 'food', 'boulder', 'best', 'chef', 'call']",epic dinner benefit flood relief oct cours w cocktail food boulder best chef call,0.55
3669,RT @treehugger Colorado floods hit one of most drilled counties in US http://bit.ly/14A4Zun  #sustain #eri #food,1970-01-01 00:00:00.000041540,1,rt  colorado floods hit one of most drilled counties in us,"['rt', 'colorado', 'floods', 'hit', 'one', 'of', 'most', 'drilled', 'counties', 'in', 'us']","['rt', 'colorado', 'flood', 'hit', 'one', 'drill', 'counti', 'us']",rt colorado flood hit one drill counti us,0.0
3674,"Don't miss this opportunity to help the victims of the 2013 flood while enjoying incredible music, great food and... http://fb.me/Kx77YCMY ",1970-01-01 00:00:00.000041540,0,dont miss this opportunity to help the victims of the  flood while enjoying incredible music great food and,"['dont', 'miss', 'this', 'opportunity', 'to', 'help', 'the', 'victims', 'of', 'the', 'flood', 'while', 'enjoying', 'incredible', 'music', 'great', 'food', 'and']","['dont', 'miss', 'opportun', 'help', 'victim', 'flood', 'enjoy', 'incred', 'music', 'great', 'food']",dont miss opportun help victim flood enjoy incred music great food,0.375
3676,Sprouts Offers Colo. Flood Relief http://fb.me/20gt5qEJZ ,1970-01-01 00:00:00.000041540,0,sprouts offers colo flood relief,"['sprouts', 'offers', 'colo', 'flood', 'relief']","['sprout', 'offer', 'colo', 'flood', 'relief']",sprout offer colo flood relief,0.0
3680,I'm a fatty because all I can think of is how good the food I had last nigh was.. Lol... Buffalo Shrimp at Floods is the love,1970-01-01 00:00:00.000041540,1,im a fatty because all i can think of is how good the food i had last nigh was  lol  buffalo shrimp at floods is the love,"['im', 'a', 'fatty', 'because', 'all', 'i', 'can', 'think', 'of', 'is', 'how', 'good', 'the', 'food', 'i', 'had', 'last', 'nigh', 'was', 'lol', 'buffalo', 'shrimp', 'at', 'floods', 'is', 'the', 'love']","['im', 'fatti', 'think', 'good', 'food', 'last', 'nigh', 'lol', 'buffalo', 'shrimp', 'flood', 'love']",im fatti think good food last nigh lol buffalo shrimp flood love,0.5
3682,"Ate lets buy food while theres still no flood. I hab a feeling na ubusan nanaman ng food sa favorite convenience store natin, Ministop. Hihi",1970-01-01 00:00:00.000041540,1,ate lets buy food while theres still no flood i hab a feeling na ubusan nanaman ng food sa favorite convenience store natin ministop hihi,"['ate', 'lets', 'buy', 'food', 'while', 'theres', 'still', 'no', 'flood', 'i', 'hab', 'a', 'feeling', 'na', 'ubusan', 'nanaman', 'ng', 'food', 'sa', 'favorite', 'convenience', 'store', 'natin', 'ministop', 'hihi']","['ate', 'let', 'buy', 'food', 'there', 'still', 'flood', 'hab', 'feel', 'na', 'ubusan', 'nanaman', 'ng', 'food', 'sa', 'favorit', 'conveni', 'store', 'natin', 'ministop', 'hihi']",ate let buy food there still flood hab feel na ubusan nanaman ng food sa favorit conveni store natin ministop hihi,0.0
3685,People have stock up food and grains and I have stocked up movies for the flood-period. ;) Isn't this wiser? :P,1970-01-01 00:00:00.000041540,0,people have stock up food and grains and i have stocked up movies for the floodperiod  isnt this wiser p,"['people', 'have', 'stock', 'up', 'food', 'and', 'grains', 'and', 'i', 'have', 'stocked', 'up', 'movies', 'for', 'the', 'floodperiod', 'isnt', 'this', 'wiser', 'p']","['peopl', 'stock', 'food', 'grain', 'stock', 'movi', 'floodperiod', 'isnt', 'wiser', 'p']",peopl stock food grain stock movi floodperiod isnt wiser p,0.0
