num,text,timestamp,label,clean_text,tokens,processed_tokens,processed_text,sentiment_polarity
762,RT @LivingSafely: NWS issues Tornado Warning for parts of #KY. Seek strong shelter now if at risk: http://ow.ly/4p9AD,1970-01-01 00:00:00.000040656,1,rt  nws issues tornado warning for parts of  seek strong shelter now if at risk,"['rt', 'nws', 'issues', 'tornado', 'warning', 'for', 'parts', 'of', 'seek', 'strong', 'shelter', 'now', 'if', 'at', 'risk']","['rt', 'nw', 'issu', 'tornado', 'warn', 'part', 'seek', 'strong', 'shelter', 'risk']",rt nw issu tornado warn part seek strong shelter risk,0.4333333333333333
763,RT @LivingSafely: NWS issues Tornado Warning for parts of #KY Seek strong shelter now if at risk: http://ow.ly/4p9AD,1970-01-01 00:00:00.000040656,1,rt  nws issues tornado warning for parts of  seek strong shelter now if at risk,"['rt', 'nws', 'issues', 'tornado', 'warning', 'for', 'parts', 'of', 'seek', 'strong', 'shelter', 'now', 'if', 'at', 'risk']","['rt', 'nw', 'issu', 'tornado', 'warn', 'part', 'seek', 'strong', 'shelter', 'risk']",rt nw issu tornado warn part seek strong shelter risk,0.4333333333333333
764,=@ClermontCoScan a TORNADO shelter?  for the whole village? one shelter?  No-one has a basement?,1970-01-01 00:00:00.000040656,1,a tornado shelter  for the whole village one shelter  noone has a basement,"['a', 'tornado', 'shelter', 'for', 'the', 'whole', 'village', 'one', 'shelter', 'noone', 'has', 'a', 'basement']","['tornado', 'shelter', 'whole', 'villag', 'one', 'shelter', 'noon', 'basement']",tornado shelter whole villag one shelter noon basement,0.2
765,US/Silver Spring: NWS issues Tornado Warning for parts of #KY. Seek strong shelter now if at risk: http://ow.ly/4FHTh,1970-01-01 00:00:00.000040656,1,ussilver spring nws issues tornado warning for parts of  seek strong shelter now if at risk,"['ussilver', 'spring', 'nws', 'issues', 'tornado', 'warning', 'for', 'parts', 'of', 'seek', 'strong', 'shelter', 'now', 'if', 'at', 'risk']","['ussilv', 'spring', 'nw', 'issu', 'tornado', 'warn', 'part', 'seek', 'strong', 'shelter', 'risk']",ussilv spring nw issu tornado warn part seek strong shelter risk,0.4333333333333333
767,Tornado warning again!!!! Seek shelter quick.,1970-01-01 00:00:00.000040656,1,tornado warning again seek shelter quick,"['tornado', 'warning', 'again', 'seek', 'shelter', 'quick']","['tornado', 'warn', 'seek', 'shelter', 'quick']",tornado warn seek shelter quick,0.3333333333333333
768,Tornado warning. Nowhere to really shelter so hopefully we don't get Dorothied to Oz. #fb,1970-01-01 00:00:00.000040656,1,tornado warning nowhere to really shelter so hopefully we dont get dorothied to oz,"['tornado', 'warning', 'nowhere', 'to', 'really', 'shelter', 'so', 'hopefully', 'we', 'dont', 'get', 'dorothied', 'to', 'oz']","['tornado', 'warn', 'nowher', 'realli', 'shelter', 'hope', 'dont', 'get', 'dorothi', 'oz']",tornado warn nowher realli shelter hope dont get dorothi oz,0.0
769,@TheMarkAhrens  I am pretty sure that the street he was living on was not a tornado shelter so it probably wasn't very good for him,1970-01-01 00:00:00.000040656,0,i am pretty sure that the street he was living on was not a tornado shelter so it probably wasnt very good for him,"['i', 'am', 'pretty', 'sure', 'that', 'the', 'street', 'he', 'was', 'living', 'on', 'was', 'not', 'a', 'tornado', 'shelter', 'so', 'it', 'probably', 'wasnt', 'very', 'good', 'for', 'him']","['pretti', 'sure', 'street', 'live', 'tornado', 'shelter', 'probabl', 'wasnt', 'good']",pretti sure street live tornado shelter probabl wasnt good,0.4454545454545455
771,Storm Shelter Georgia: Georgia Tornado Shelters  Llc provides storm shelters in Georgia  It also offers to... http://tinyurl.com/3tyz6f2,1970-01-01 00:00:00.000040656,0,storm shelter georgia georgia tornado shelters  llc provides storm shelters in georgia  it also offers to,"['storm', 'shelter', 'georgia', 'georgia', 'tornado', 'shelters', 'llc', 'provides', 'storm', 'shelters', 'in', 'georgia', 'it', 'also', 'offers', 'to']","['storm', 'shelter', 'georgia', 'georgia', 'tornado', 'shelter', 'llc', 'provid', 'storm', 'shelter', 'georgia', 'also', 'offer']",storm shelter georgia georgia tornado shelter llc provid storm shelter georgia also offer,0.0
775,RT @twnstar2 Red Cross St. Louis- Shelter open Maryland Heights Community Center http://me.lt/7E76c #redcross #STLtornado #stlwx #tornado,1970-01-01 00:00:00.000040656,0,rt  red cross st louis shelter open maryland heights community center,"['rt', 'red', 'cross', 'st', 'louis', 'shelter', 'open', 'maryland', 'heights', 'community', 'center']","['rt', 'red', 'cross', 'st', 'loui', 'shelter', 'open', 'maryland', 'height', 'commun', 'center']",rt red cross st loui shelter open maryland height commun center,-0.025
776,=@one_l Do you have a basement Or TORNADO shelter near by?,1970-01-01 00:00:00.000040656,0,do you have a basement or tornado shelter near by,"['do', 'you', 'have', 'a', 'basement', 'or', 'tornado', 'shelter', 'near', 'by']","['basement', 'tornado', 'shelter', 'near']",basement tornado shelter near,0.1
788,RT @bradgalin: In shelter with the kids as the tornado sirens howl. >Everything OK?,1970-01-01 00:00:00.000040656,0,rt  in shelter with the kids as the tornado sirens howl everything ok,"['rt', 'in', 'shelter', 'with', 'the', 'kids', 'as', 'the', 'tornado', 'sirens', 'howl', 'everything', 'ok']","['rt', 'shelter', 'kid', 'tornado', 'siren', 'howl', 'everyth', 'ok']",rt shelter kid tornado siren howl everyth ok,0.5
796,I have to make a decision. Tacos or getting to shelter for the tornado warning. I think my choice is clear... #tacos,1970-01-01 00:00:00.000040656,1,i have to make a decision tacos or getting to shelter for the tornado warning i think my choice is clear,"['i', 'have', 'to', 'make', 'a', 'decision', 'tacos', 'or', 'getting', 'to', 'shelter', 'for', 'the', 'tornado', 'warning', 'i', 'think', 'my', 'choice', 'is', 'clear']","['make', 'decis', 'taco', 'get', 'shelter', 'tornado', 'warn', 'think', 'choic', 'clear']",make decis taco get shelter tornado warn think choic clear,0.10000000000000002
800,Stay inside shelter and stay safe. #tornado warnings across central U.S. this evening.,1970-01-01 00:00:00.000040656,0,stay inside shelter and stay safe  warnings across central us this evening,"['stay', 'inside', 'shelter', 'and', 'stay', 'safe', 'warnings', 'across', 'central', 'us', 'this', 'evening']","['stay', 'insid', 'shelter', 'stay', 'safe', 'warn', 'across', 'central', 'us', 'even']",stay insid shelter stay safe warn across central us even,0.25
801,"Gonna be a fun next 4 yrs ""@IUBloomington: ALERT: Tornado Warning in effect now through 1:22AM. Seek shelter immediately and avoid windows.""",1970-01-01 00:00:00.000040656,1,gonna be a fun next  yrs  alert tornado warning in effect now through am seek shelter immediately and avoid windows,"['gon', 'na', 'be', 'a', 'fun', 'next', 'yrs', 'alert', 'tornado', 'warning', 'in', 'effect', 'now', 'through', 'am', 'seek', 'shelter', 'immediately', 'and', 'avoid', 'windows']","['gon', 'na', 'fun', 'next', 'yr', 'alert', 'tornado', 'warn', 'effect', 'seek', 'shelter', 'immedi', 'avoid', 'window']",gon na fun next yr alert tornado warn effect seek shelter immedi avoid window,0.15
802,Got out right in time. “@IUBloomington: ALERT: Tornado Warning in effect now through 1:22AM. Seek shelter immediately and avoid windows.”,1970-01-01 00:00:00.000040656,1,got out right in time  alert tornado warning in effect now through am seek shelter immediately and avoid windows,"['got', 'out', 'right', 'in', 'time', 'alert', 'tornado', 'warning', 'in', 'effect', 'now', 'through', 'am', 'seek', 'shelter', 'immediately', 'and', 'avoid', 'windows']","['got', 'right', 'time', 'alert', 'tornado', 'warn', 'effect', 'seek', 'shelter', 'immedi', 'avoid', 'window']",got right time alert tornado warn effect seek shelter immedi avoid window,0.2857142857142857
806,"RT @stormchaser4850: Developing: RT @Kentuckyweather: TORNADO ON THE GROUND NEAR OWENSBORO, KY!! SEEK SHELTER NOW!",1970-01-01 00:00:00.000040656,1,rt  developing rt  tornado on the ground near owensboro ky seek shelter now,"['rt', 'developing', 'rt', 'tornado', 'on', 'the', 'ground', 'near', 'owensboro', 'ky', 'seek', 'shelter', 'now']","['rt', 'develop', 'rt', 'tornado', 'ground', 'near', 'owensboro', 'ky', 'seek', 'shelter']",rt develop rt tornado ground near owensboro ky seek shelter,0.1
807,"#TORNADO ON THE GROUND NEAR OWENSBORO, KY!! SHELTER NOW! RT @EBRINDLEY RT @Kentuckyweather #KYwx - http://bit.ly/fz7hv4 (Horse Country)",1970-01-01 00:00:00.000040656,1,on the ground near owensboro ky shelter now rt  rt     horse country,"['on', 'the', 'ground', 'near', 'owensboro', 'ky', 'shelter', 'now', 'rt', 'rt', 'horse', 'country']","['ground', 'near', 'owensboro', 'ky', 'shelter', 'rt', 'rt', 'hors', 'countri']",ground near owensboro ky shelter rt rt hors countri,0.1
808,We feel much safer in tornado season since we had a storm shelter installed in our garage.,1970-01-01 00:00:00.000040656,0,we feel much safer in tornado season since we had a storm shelter installed in our garage,"['we', 'feel', 'much', 'safer', 'in', 'tornado', 'season', 'since', 'we', 'had', 'a', 'storm', 'shelter', 'installed', 'in', 'our', 'garage']","['feel', 'much', 'safer', 'tornado', 'season', 'sinc', 'storm', 'shelter', 'instal', 'garag']",feel much safer tornado season sinc storm shelter instal garag,0.2
809,Yikes thats scary. RT @Kentuckyweather: TORNADO ON THE GROUND NEAR OWENSBORO!! SEEK SHELTER NOW!,1970-01-01 00:00:00.000040656,1,yikes thats scary rt  tornado on the ground near owensboro seek shelter now,"['yikes', 'thats', 'scary', 'rt', 'tornado', 'on', 'the', 'ground', 'near', 'owensboro', 'seek', 'shelter', 'now']","['yike', 'that', 'scari', 'rt', 'tornado', 'ground', 'near', 'owensboro', 'seek', 'shelter']",yike that scari rt tornado ground near owensboro seek shelter,0.1
810,"RT @Kentuckyweather: TORNADO ON THE GROUND NEAR OWENSBORO, KY!! SEEK SHELTER NOW!",1970-01-01 00:00:00.000040656,1,rt  tornado on the ground near owensboro ky seek shelter now,"['rt', 'tornado', 'on', 'the', 'ground', 'near', 'owensboro', 'ky', 'seek', 'shelter', 'now']","['rt', 'tornado', 'ground', 'near', 'owensboro', 'ky', 'seek', 'shelter']",rt tornado ground near owensboro ky seek shelter,0.1
812,"Happening Now *Flash* TORNADO ON THE GROUND NEAR OWENSBORO, KY!! SEEK SHELTER NOW!",1970-01-01 00:00:00.000040656,1,happening now flash tornado on the ground near owensboro ky seek shelter now,"['happening', 'now', 'flash', 'tornado', 'on', 'the', 'ground', 'near', 'owensboro', 'ky', 'seek', 'shelter', 'now']","['happen', 'flash', 'tornado', 'ground', 'near', 'owensboro', 'ky', 'seek', 'shelter']",happen flash tornado ground near owensboro ky seek shelter,0.1
813,"RT “@stormchaser4850: Developing: RT @Kentuckyweather: TORNADO ON THE GROUND NEAR OWENSBORO, KY!! SEEK SHELTER NOW!”",1970-01-01 00:00:00.000040656,1,rt  developing rt  tornado on the ground near owensboro ky seek shelter now,"['rt', 'developing', 'rt', 'tornado', 'on', 'the', 'ground', 'near', 'owensboro', 'ky', 'seek', 'shelter', 'now']","['rt', 'develop', 'rt', 'tornado', 'ground', 'near', 'owensboro', 'ky', 'seek', 'shelter']",rt develop rt tornado ground near owensboro ky seek shelter,0.1
814,"Developing: RT @Kentuckyweather: TORNADO ON THE GROUND NEAR OWENSBORO, KY!! SEEK SHELTER NOW!",1970-01-01 00:00:00.000040656,1,developing rt  tornado on the ground near owensboro ky seek shelter now,"['developing', 'rt', 'tornado', 'on', 'the', 'ground', 'near', 'owensboro', 'ky', 'seek', 'shelter', 'now']","['develop', 'rt', 'tornado', 'ground', 'near', 'owensboro', 'ky', 'seek', 'shelter']",develop rt tornado ground near owensboro ky seek shelter,0.1
815,From Chris Bailey Kentuckyweather: TORNADO ON THE GROUND NEAR OWENSBORO!! SEEK SHELTER NOW!,1970-01-01 00:00:00.000040656,1,from chris bailey kentuckyweather tornado on the ground near owensboro seek shelter now,"['from', 'chris', 'bailey', 'kentuckyweather', 'tornado', 'on', 'the', 'ground', 'near', 'owensboro', 'seek', 'shelter', 'now']","['chri', 'bailey', 'kentuckyweath', 'tornado', 'ground', 'near', 'owensboro', 'seek', 'shelter']",chri bailey kentuckyweath tornado ground near owensboro seek shelter,0.1
817,TORNADO ON THE GROUND NEAR OWENSBORO!! SEEK SHELTER NOW!,1970-01-01 00:00:00.000040656,1,tornado on the ground near owensboro seek shelter now,"['tornado', 'on', 'the', 'ground', 'near', 'owensboro', 'seek', 'shelter', 'now']","['tornado', 'ground', 'near', 'owensboro', 'seek', 'shelter']",tornado ground near owensboro seek shelter,0.1
818,"If you have been affected by a #tornado & need #shelter, call 211.  A 24/7 #resource hotline. This # is good nationwide.",1970-01-01 00:00:00.000040656,0,if you have been affected by a   need  call   a   hotline this  is good nationwide,"['if', 'you', 'have', 'been', 'affected', 'by', 'a', 'need', 'call', 'a', 'hotline', 'this', 'is', 'good', 'nationwide']","['affect', 'need', 'call', 'hotlin', 'good', 'nationwid']",affect need call hotlin good nationwid,0.7
819,Maryland Heights #MO Has opened community center as a shelter for #Tornado victims But its filling up quick  #KSDK #STL,1970-01-01 00:00:00.000040656,0,maryland heights  has opened community center as a shelter for  victims but its filling up quick,"['maryland', 'heights', 'has', 'opened', 'community', 'center', 'as', 'a', 'shelter', 'for', 'victims', 'but', 'its', 'filling', 'up', 'quick']","['maryland', 'height', 'open', 'commun', 'center', 'shelter', 'victim', 'fill', 'quick']",maryland height open commun center shelter victim fill quick,0.039583333333333325
820,Maryland Heights #MO Has been opened community center as a shelter for #Tornado victims But its filling up quick  #KSDK #STL,1970-01-01 00:00:00.000040656,0,maryland heights  has been opened community center as a shelter for  victims but its filling up quick,"['maryland', 'heights', 'has', 'been', 'opened', 'community', 'center', 'as', 'a', 'shelter', 'for', 'victims', 'but', 'its', 'filling', 'up', 'quick']","['maryland', 'height', 'open', 'commun', 'center', 'shelter', 'victim', 'fill', 'quick']",maryland height open commun center shelter victim fill quick,0.039583333333333325
821,RT @LivingSafely: NWS continues Tornado Warning for parts of #MO. Seek strong shelter now if at risk: http://ow.ly/4p9AD,1970-01-01 00:00:00.000040656,1,rt  nws continues tornado warning for parts of  seek strong shelter now if at risk,"['rt', 'nws', 'continues', 'tornado', 'warning', 'for', 'parts', 'of', 'seek', 'strong', 'shelter', 'now', 'if', 'at', 'risk']","['rt', 'nw', 'continu', 'tornado', 'warn', 'part', 'seek', 'strong', 'shelter', 'risk']",rt nw continu tornado warn part seek strong shelter risk,0.4333333333333333
822,Tornado warning issued now in effect for Henderson & Daviess Counties. String rotation noted on radar near Robards take shelter immediately,1970-01-01 00:00:00.000040656,1,tornado warning issued now in effect for henderson  daviess counties string rotation noted on radar near robards take shelter immediately,"['tornado', 'warning', 'issued', 'now', 'in', 'effect', 'for', 'henderson', 'daviess', 'counties', 'string', 'rotation', 'noted', 'on', 'radar', 'near', 'robards', 'take', 'shelter', 'immediately']","['tornado', 'warn', 'issu', 'effect', 'henderson', 'daviess', 'counti', 'string', 'rotat', 'note', 'radar', 'near', 'robard', 'take', 'shelter', 'immedi']",tornado warn issu effect henderson daviess counti string rotat note radar near robard take shelter immedi,0.1
824,RT @LivingSafely: US/Silver Spring: NWS continues Tornado Warning for parts of #MO. Seek strong shelter now if at risk: http://ow.ly/4Ftkk,1970-01-01 00:00:00.000040656,1,rt  ussilver spring nws continues tornado warning for parts of  seek strong shelter now if at risk,"['rt', 'ussilver', 'spring', 'nws', 'continues', 'tornado', 'warning', 'for', 'parts', 'of', 'seek', 'strong', 'shelter', 'now', 'if', 'at', 'risk']","['rt', 'ussilv', 'spring', 'nw', 'continu', 'tornado', 'warn', 'part', 'seek', 'strong', 'shelter', 'risk']",rt ussilv spring nw continu tornado warn part seek strong shelter risk,0.4333333333333333
825,US/Silver Spring: NWS continues Tornado Warning for parts of #MO. Seek strong shelter now if at risk: http://ow.ly/4Ftkk,1970-01-01 00:00:00.000040656,1,ussilver spring nws continues tornado warning for parts of  seek strong shelter now if at risk,"['ussilver', 'spring', 'nws', 'continues', 'tornado', 'warning', 'for', 'parts', 'of', 'seek', 'strong', 'shelter', 'now', 'if', 'at', 'risk']","['ussilv', 'spring', 'nw', 'continu', 'tornado', 'warn', 'part', 'seek', 'strong', 'shelter', 'risk']",ussilv spring nw continu tornado warn part seek strong shelter risk,0.4333333333333333
827,"Wow, just caught up on tornado damage at Lambert airport. Busch stadium was cocoon of shelter during storm. #stlcards>#stlwx",1970-01-01 00:00:00.000040656,1,wow just caught up on tornado damage at lambert airport busch stadium was cocoon of shelter during storm,"['wow', 'just', 'caught', 'up', 'on', 'tornado', 'damage', 'at', 'lambert', 'airport', 'busch', 'stadium', 'was', 'cocoon', 'of', 'shelter', 'during', 'storm']","['wow', 'caught', 'tornado', 'damag', 'lambert', 'airport', 'busch', 'stadium', 'cocoon', 'shelter', 'storm']",wow caught tornado damag lambert airport busch stadium cocoon shelter storm,0.1
833,"My friends with @tamu_tasc are currently taking shelter at a restaurant in Ada, OK due to tornado reports in the vicinity. Be safe yall!",1970-01-01 00:00:00.000040656,1,my friends with  are currently taking shelter at a restaurant in ada ok due to tornado reports in the vicinity be safe yall,"['my', 'friends', 'with', 'are', 'currently', 'taking', 'shelter', 'at', 'a', 'restaurant', 'in', 'ada', 'ok', 'due', 'to', 'tornado', 'reports', 'in', 'the', 'vicinity', 'be', 'safe', 'yall']","['friend', 'current', 'take', 'shelter', 'restaur', 'ada', 'ok', 'due', 'tornado', 'report', 'vicin', 'safe', 'yall']",friend current take shelter restaur ada ok due tornado report vicin safe yall,0.21875
836,"me & josh made a fort/tornado shelter, with a mirror, a trash can, a ps2, a tv, a porch, a couch, pillows, blankets, & a disco ball, #win!",1970-01-01 00:00:00.000040656,1,me  josh made a forttornado shelter with a mirror a trash can a ps a tv a porch a couch pillows blankets  a disco ball,"['me', 'josh', 'made', 'a', 'forttornado', 'shelter', 'with', 'a', 'mirror', 'a', 'trash', 'can', 'a', 'ps', 'a', 'tv', 'a', 'porch', 'a', 'couch', 'pillows', 'blankets', 'a', 'disco', 'ball']","['josh', 'made', 'forttornado', 'shelter', 'mirror', 'trash', 'ps', 'tv', 'porch', 'couch', 'pillow', 'blanket', 'disco', 'ball']",josh made forttornado shelter mirror trash ps tv porch couch pillow blanket disco ball,0.0
841,"Dani, let us know how you are and when your back from the Tornado Shelter.  Hope your all safe! Let us know how eve... http://tl.gd/a12rs2",1970-01-01 00:00:00.000040656,1,dani let us know how you are and when your back from the tornado shelter  hope your all safe let us know how eve,"['dani', 'let', 'us', 'know', 'how', 'you', 'are', 'and', 'when', 'your', 'back', 'from', 'the', 'tornado', 'shelter', 'hope', 'your', 'all', 'safe', 'let', 'us', 'know', 'how', 'eve']","['dani', 'let', 'us', 'know', 'back', 'tornado', 'shelter', 'hope', 'safe', 'let', 'us', 'know', 'eve']",dani let us know back tornado shelter hope safe let us know eve,0.25
851,Wow! RT @TWCBreaking Crowd at Busch Stadium taking shelter earlier during the #tornado warning via @Jason Rosenbaum:  http://j.mp/fwuvZa,1970-01-01 00:00:00.000040656,1,wow rt  crowd at busch stadium taking shelter earlier during the  warning via  rosenbaum,"['wow', 'rt', 'crowd', 'at', 'busch', 'stadium', 'taking', 'shelter', 'earlier', 'during', 'the', 'warning', 'via', 'rosenbaum']","['wow', 'rt', 'crowd', 'busch', 'stadium', 'take', 'shelter', 'earlier', 'warn', 'via', 'rosenbaum']",wow rt crowd busch stadium take shelter earlier warn via rosenbaum,0.05
853,I'm half asleep right now and up at the school bcuz this stupid tornado. Why can't I just take shelter under my covers?!,1970-01-01 00:00:00.000040656,1,im half asleep right now and up at the school bcuz this stupid tornado why cant i just take shelter under my covers,"['im', 'half', 'asleep', 'right', 'now', 'and', 'up', 'at', 'the', 'school', 'bcuz', 'this', 'stupid', 'tornado', 'why', 'cant', 'i', 'just', 'take', 'shelter', 'under', 'my', 'covers']","['im', 'half', 'asleep', 'right', 'school', 'bcuz', 'stupid', 'tornado', 'cant', 'take', 'shelter', 'cover']",im half asleep right school bcuz stupid tornado cant take shelter cover,-0.22698412698412695
859,"@book__sniffer We're okay down here! No running to the storm shelter yet, but a close call last week. Gotta love living in tornado alley.",1970-01-01 00:00:00.000040656,1,were okay down here no running to the storm shelter yet but a close call last week gotta love living in tornado alley,"['were', 'okay', 'down', 'here', 'no', 'running', 'to', 'the', 'storm', 'shelter', 'yet', 'but', 'a', 'close', 'call', 'last', 'week', 'got', 'ta', 'love', 'living', 'in', 'tornado', 'alley']","['okay', 'run', 'storm', 'shelter', 'yet', 'close', 'call', 'last', 'week', 'got', 'ta', 'love', 'live', 'tornado', 'alley']",okay run storm shelter yet close call last week got ta love live tornado alley,0.28409090909090906
860,Bad storms coming thru Missouri everyone please try and stay safe I hear tornado warnings and watches in place if need be take shelter now,1970-01-01 00:00:00.000040656,1,bad storms coming thru missouri everyone please try and stay safe i hear tornado warnings and watches in place if need be take shelter now,"['bad', 'storms', 'coming', 'thru', 'missouri', 'everyone', 'please', 'try', 'and', 'stay', 'safe', 'i', 'hear', 'tornado', 'warnings', 'and', 'watches', 'in', 'place', 'if', 'need', 'be', 'take', 'shelter', 'now']","['bad', 'storm', 'come', 'thru', 'missouri', 'everyon', 'pleas', 'tri', 'stay', 'safe', 'hear', 'tornado', 'warn', 'watch', 'place', 'need', 'take', 'shelter']",bad storm come thru missouri everyon pleas tri stay safe hear tornado warn watch place need take shelter,-0.09999999999999992
863,#Tornado hitting St. Louis something serious. Seek shelter if you are in the area. I pray for everyone and their families.,1970-01-01 00:00:00.000040656,1,hitting st louis something serious seek shelter if you are in the area i pray for everyone and their families,"['hitting', 'st', 'louis', 'something', 'serious', 'seek', 'shelter', 'if', 'you', 'are', 'in', 'the', 'area', 'i', 'pray', 'for', 'everyone', 'and', 'their', 'families']","['hit', 'st', 'loui', 'someth', 'seriou', 'seek', 'shelter', 'area', 'pray', 'everyon', 'famili']",hit st loui someth seriou seek shelter area pray everyon famili,0.0
866,Send love to my boy @RegD7 who is listening to the #Sabres game from a tornado shelter in St. Louis. You can take a guy out of Buffalo...,1970-01-01 00:00:00.000040656,0,send love to my boy  who is listening to the  game from a tornado shelter in st louis you can take a guy out of buffalo,"['send', 'love', 'to', 'my', 'boy', 'who', 'is', 'listening', 'to', 'the', 'game', 'from', 'a', 'tornado', 'shelter', 'in', 'st', 'louis', 'you', 'can', 'take', 'a', 'guy', 'out', 'of', 'buffalo']","['send', 'love', 'boy', 'listen', 'game', 'tornado', 'shelter', 'st', 'loui', 'take', 'guy', 'buffalo']",send love boy listen game tornado shelter st loui take guy buffalo,0.04999999999999999
869,@DatDudeBP I'm in a tornado shelter in busch stadium! Reds haters are everywhere in here! Let's get this game goin haha!,1970-01-01 00:00:00.000040656,0,im in a tornado shelter in busch stadium reds haters are everywhere in here lets get this game goin haha,"['im', 'in', 'a', 'tornado', 'shelter', 'in', 'busch', 'stadium', 'reds', 'haters', 'are', 'everywhere', 'in', 'here', 'lets', 'get', 'this', 'game', 'goin', 'haha']","['im', 'tornado', 'shelter', 'busch', 'stadium', 'red', 'hater', 'everywher', 'let', 'get', 'game', 'goin', 'haha']",im tornado shelter busch stadium red hater everywher let get game goin haha,-0.06666666666666667
871,That is awesome! RT @ryanriley: This is what you get when it's the 5 yearold's job to prepare the tornado shelter http://instagr.am/p/DbfWZ/,1970-01-01 00:00:00.000040656,0,that is awesome rt  this is what you get when its the  yearolds job to prepare the tornado shelter,"['that', 'is', 'awesome', 'rt', 'this', 'is', 'what', 'you', 'get', 'when', 'its', 'the', 'yearolds', 'job', 'to', 'prepare', 'the', 'tornado', 'shelter']","['awesom', 'rt', 'get', 'yearold', 'job', 'prepar', 'tornado', 'shelter']",awesom rt get yearold job prepar tornado shelter,0.0
872,Damn you tornado sirens now I'm drunk in a storm shelter...=/,1970-01-01 00:00:00.000040656,1,damn you tornado sirens now im drunk in a storm shelter,"['damn', 'you', 'tornado', 'sirens', 'now', 'im', 'drunk', 'in', 'a', 'storm', 'shelter']","['damn', 'tornado', 'siren', 'im', 'drunk', 'storm', 'shelter']",damn tornado siren im drunk storm shelter,-0.5
873,"#stlcards THERE IS NO TORNADO heading for Busch, HOWEVER hail, high winds and heavy rain poss. STAY IN SHELTER",1970-01-01 00:00:00.000040656,1,there is no tornado heading for busch however hail high winds and heavy rain poss stay in shelter,"['there', 'is', 'no', 'tornado', 'heading', 'for', 'busch', 'however', 'hail', 'high', 'winds', 'and', 'heavy', 'rain', 'poss', 'stay', 'in', 'shelter']","['tornado', 'head', 'busch', 'howev', 'hail', 'high', 'wind', 'heavi', 'rain', 'poss', 'stay', 'shelter']",tornado head busch howev hail high wind heavi rain poss stay shelter,0.16
875,"Electricity is thankfully not required of a tornado shelter. And the red glow of the EXIT sign is sort of nice, in a way.",1970-01-01 00:00:00.000040656,0,electricity is thankfully not required of a tornado shelter and the red glow of the exit sign is sort of nice in a way,"['electricity', 'is', 'thankfully', 'not', 'required', 'of', 'a', 'tornado', 'shelter', 'and', 'the', 'red', 'glow', 'of', 'the', 'exit', 'sign', 'is', 'sort', 'of', 'nice', 'in', 'a', 'way']","['electr', 'thank', 'requir', 'tornado', 'shelter', 'red', 'glow', 'exit', 'sign', 'sort', 'nice', 'way']",electr thank requir tornado shelter red glow exit sign sort nice way,0.3
884,"RT @LivingSafely: NWS continues Tornado Warning for parts of #KY, #MO. Seek strong shelter now if at risk: http://ow.ly/4p9AD",1970-01-01 00:00:00.000040656,1,rt  nws continues tornado warning for parts of   seek strong shelter now if at risk,"['rt', 'nws', 'continues', 'tornado', 'warning', 'for', 'parts', 'of', 'seek', 'strong', 'shelter', 'now', 'if', 'at', 'risk']","['rt', 'nw', 'continu', 'tornado', 'warn', 'part', 'seek', 'strong', 'shelter', 'risk']",rt nw continu tornado warn part seek strong shelter risk,0.4333333333333333
890,RT @Dathan7: RT @Weatherbird: Tornado reported near Maryland Heights. Take shelter if you are in that area. #stlwx,1970-01-01 00:00:00.000040656,1,rt  rt  tornado reported near maryland heights take shelter if you are in that area,"['rt', 'rt', 'tornado', 'reported', 'near', 'maryland', 'heights', 'take', 'shelter', 'if', 'you', 'are', 'in', 'that', 'area']","['rt', 'rt', 'tornado', 'report', 'near', 'maryland', 'height', 'take', 'shelter', 'area']",rt rt tornado report near maryland height take shelter area,0.1
896,"US/Silver Spring: NWS continues Tornado Warning for parts of #KY, #MO. Seek strong shelter now if at risk: http://ow.ly/4FqQi",1970-01-01 00:00:00.000040656,1,ussilver spring nws continues tornado warning for parts of   seek strong shelter now if at risk,"['ussilver', 'spring', 'nws', 'continues', 'tornado', 'warning', 'for', 'parts', 'of', 'seek', 'strong', 'shelter', 'now', 'if', 'at', 'risk']","['ussilv', 'spring', 'nw', 'continu', 'tornado', 'warn', 'part', 'seek', 'strong', 'shelter', 'risk']",ussilv spring nw continu tornado warn part seek strong shelter risk,0.4333333333333333
898,Tornado Warning for Rowan County.  Take shelter.  Listen/watch local radio or television for more information.,1970-01-01 00:00:00.000040656,1,tornado warning for rowan county  take shelter  listenwatch local radio or television for more information,"['tornado', 'warning', 'for', 'rowan', 'county', 'take', 'shelter', 'listenwatch', 'local', 'radio', 'or', 'television', 'for', 'more', 'information']","['tornado', 'warn', 'rowan', 'counti', 'take', 'shelter', 'listenwatch', 'local', 'radio', 'televis', 'inform']",tornado warn rowan counti take shelter listenwatch local radio televis inform,0.0
916,RT “@WxChris2011: KMOV: #Tornado ON THE GROUND New Melle MO. Shelter NOW. #mowx #StLouis”,1970-01-01 00:00:00.000040656,1,rt  kmov  on the ground new melle mo shelter now,"['rt', 'kmov', 'on', 'the', 'ground', 'new', 'melle', 'mo', 'shelter', 'now']","['rt', 'kmov', 'ground', 'new', 'mell', 'mo', 'shelter']",rt kmov ground new mell mo shelter,0.13636363636363635
